obec,url,municipality_kod
Bojanovice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Cernosice_230/539104_Bojanovice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/539104_UP_PRV_STAV_01_2022_Bojanovice_ORG/01_A_%20TEXTOV%C1%20%C8%C1ST_%DAP%20Bojanovic%20_%DAZ%20po%20vyd%E1n%ED%20zm%ECny%20%E8.1_04-2022-fin.pdf},539104.0
Jičíněves,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/573001_137219_PS.pdf},573001.0
Krajníčko,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=60918},536342.0
Libáň,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/573108_138368_PS_TC_m.pdf},573108.0
Bohumín,{https://geoportal.msk.cz/Public/UzemniPlanyObci/PrehledUP/Dokumenty/599051/Texty/599051_zuz02.pdf},599051.0
Černolice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Cernosice_230/539121_%C8ernolice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/539121_UP_PRV_STAV_02_2020_Cernolice_ORG/A_textov%E1%20%E8%E1st-%DApln%E9%20zn%ECn%ED%20%DAP_%C8ERNOLIC%20po%20vyd%E1n%ED%20zm%ECny%20%E82_06-2020.pdf},539121.0
Nepomuk,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=223345},558109.0
Radim,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/573370_136662_TC.pdf},573370.0
Čejetice,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=63917},550922.0
Holovousy,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/572918_137309_PS.pdf},572918.0
Hrotovice,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=33836},590673.0
Dolní Lochov,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/549088_137062_TC.pdf},549088.0
Kalenice,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=22614},536946.0
Staré Místo,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/549096_137446_TC_m.pdf},549096.0
Chlum,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=120689},557773.0
Kocelovice,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=6967},536601.0
Lisov,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=101098},540064.0
Radomyšl,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=43751},551660.0
Vitiněves,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/573752_137500_TC_m.pdf},573752.0
Slavičky,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=46485},591700.0
Černošice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Cernosice_230/539139_%C8erno%9Aice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/539139_UP_PRV_STAV_06_A_2023_Cernosice_ORG/UZ%20UP%20Cernosice%20po%20Z123A3B456A_nabytaUcin_text_2023-11-09.pdf},539139.0
Třtěnice,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/573639_137165_TC.pdf},573639.0
Petrovice u Karviné,{https://geoportal.msk.cz/Public/UzemniPlanyObci/PrehledUP/Dokumenty/599077/Texty/599077_zuz03.pdf},599077.0
Žinkovy,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=104342},558630.0
Podhradí,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/573329_138259_PS_TC_m.pdf},573329.0
Ždírec,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=112235},558605.0
Studnice,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=11263},591777.0
Radkovice,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=110954},540421.0
Šárovcova Lhota,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/573256_136820_TC.pdf},573256.0
Chyjice,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/549223_137437_TC_m.pdf},549223.0
Drachkov,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=50560},560219.0
Orlová,{https://geoportal.msk.cz/Public/UzemniPlanyObci/PrehledUP/Dokumenty/599069/Texty/599069_zuz10.pdf},599069.0
Dolní Lukavice,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=224039},557684.0
Svatojanský Újezd,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/573302_137587_TC_m.pdf},573302.0
Bříšťany,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/548855_137167_TC_m.pdf},548855.0
Pyšel,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=23674},591505.0
Dětenice,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/572829_137364_PS.pdf},572829.0
Mečichov,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=24807},551392.0
Mileč,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=119607},558052.0
Líšina,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=122432},540617.0
Chlístov,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=34528},590703.0
Tetín,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/572756_137186_TC_m.pdf},572756.0
Brada-Rybníček,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/549100_137783_TC.pdf},549100.0
Bělčice,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=44995},550817.0
Číčovice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Cernosice_230/539147_%C8%ED%E8ovice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/539147_UP_2016_Cicovice_ORG/%C8%ED%E8ovice%20%DAP%20-%20I_0_textov%E1%20%E8%E1st%202016.pdf},539147.0
Zelenecká Lhota,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/573183_138208_TC_m.pdf},573183.0
Zdemyslice,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=118740},558583.0
Krahulov,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=40234},550710.0
Sobotka,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/573493_132943_TC.pdf},573493.0
Třebčice,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=223378},578592.0
Mačkov,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=22403},536466.0
Davle,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Cernosice_230/539163_Davle/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/539163_UP_PRV_STAV_02_2022_Davle_ORG/01_Textov%E1_%E8%E1st_%DAZ_%DAP_Davle_po_Z2_12-2022.pdf},539163.0
Střevač,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/573540_137452_TC_m.pdf},573540.0
Útušice,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=228039},558486.0
Úlibice,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/573698_137192_TC.pdf},573698.0
Nové Syrovice,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=22629},591254.0
Mlázovice,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/573213_137640_TC_m.pdf},573213.0
Kyje,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/572047_TC.pdf},572047.0
Roupov,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=113056},558290.0
Kadov,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=26714},551180.0
Dobrovíz,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Cernosice_230/539171_Dobrov%EDz/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/539171_UP_PRV_STAV_01_2022_Dobroviz_ORG/I_UZ%20UP%20Dobroviz%20po%20Z1_nabytaUcin_text_2022-05-24.pdf},539171.0
Vlčatín,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=43249},591912.0
Žeretice,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/573833_138222_PS_TC_m.pdf},573833.0
Pálovice,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=35394},550469.0
Červená Třemešná,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/548995_137170_TC_m.pdf},548995.0
Zemětice,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=222437},558591.0
Škvořetice,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=27431},551830.0
Strašice,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=62378},551775.0
Dobříč,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Cernosice_230/539180_Dob%F8%ED%E8/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/539180_UP_2021_Dobric_ORG/04_A_Textov%E1_%E8%E1st_%DAP_Dob%F8%ED%E8e_10-2021.pdf},539180.0
Louňová,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=114420},558010.0
Rychvald,{https://geoportal.msk.cz/Public/UzemniPlanyObci/PrehledUP/Dokumenty/599107/Texty/599107_zuz02.pdf},599107.0
Libuň,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/573124_137176_TC_m.pdf},573124.0
Oselce,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=225108},558184.0
Vřesník,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/549029_137286_TC_m.pdf},549029.0
Lískovice,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/573086_138153_PS_TC_m.pdf},573086.0
Ocmanice,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=26145},510980.0
Karviná,{https://geoportal.msk.cz/Public/UzemniPlanyObci/PrehledUP/Dokumenty/598917/Texty/598917_zuz06.pdf},598917.0
Dobřichovice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Cernosice_230/539198_Dob%F8ichovice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/539198_UP_2021_Dobrichovice_ORG/04_Textov%E1_%E8%E1st_%DAP_Dob%F8ichovic_07-2021.pdf},539198.0
Čížkov,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=222592},557650.0
Podùlší,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/573345_137061_TC.pdf},573345.0
Štěchovice,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=48169},536920.0
Dolní Břežany,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Cernosice_230/539210_Doln%ED_B%F8e%9Eany/02_%DAzemn%ED_pl%E1n-zm%ECna/539210_UP_ZM_10_2024_Dolni_Brezany_ORG/01_D_B%F8e%9Eany_Z10_Textov%E1_%E8%E1st_%E8istopis.pdf},539210.0
Drahkov,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=106276},540251.0
Meziříčko,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=13376},591149.0
Jeřice,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/572993_138003_PS.pdf},572993.0
Bolkov,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=223067},540463.0
Hájek,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=60705},561690.0
Židovice,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/573841_136840_TC_m.pdf},573841.0
Kralice nad Oslavou,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=12663},590941.0
Třebelovice,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=1885},591858.0
Březina,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/549070_136963_TC.pdf},549070.0
Černovice,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=111378},566098.0
Libějovice,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=10446},551333.0
Osek,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/573264_137643_PS_TC_m.pdf},573264.0
Vrčeň,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=119704},558559.0
Předenice,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=120809},540412.0
Kopidlno,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/573060_136960_TC_PS.pdf},573060.0
Štěměchy,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=43137},591815.0
Těrlicko,{https://geoportal.msk.cz/Public/UzemniPlanyObci/PrehledUP/Dokumenty/599158/Texty/599158_zuz05.pdf},599158.0
Dřešín,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=17061},551040.0
Stará Paka,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/573507_138247_PS.pdf},573507.0
Mladý Smolivec,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=100935},558061.0
Lhánice,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=20290},591025.0
Pohorovice,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=23743},536911.0
Bílsko u Hořic,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/548901_137199_TC_m.pdf},548901.0
Přestavlky,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=110358},530131.0
Valdice,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/573701_137217_PS.pdf},573701.0
Sedliště,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=122338},540692.0
Heraltice,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=38681},590592.0
Únětice,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=106215},540528.0
Skály,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=6991},598909.0
Údrnice,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/573663_11_TC.pdf},573663.0
Střelice,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=112781},540056.0
Vrbice,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/572128_138232_PS_TC_m.pdf},572128.0
Nišovice,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=24949},536962.0
Týniště,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=113833},539929.0
Sobčice,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/573477_137649_PS_TC_m.pdf},573477.0
Dětmarovice,{https://geoportal.msk.cz/Public/UzemniPlanyObci/PrehledUP/Dokumenty/598941/Texty/598941_zuz03.pdf},598941.0
Volyně,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=62283},551970.0
Milínov,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=120897},530140.0
Rudíkov,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=11124},591637.0
Holubice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Cernosice_230/539228_Holubice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/539228_UP_2023_Holubice_ORG/539228_text_I_UP%20Holubice_vydanyUP_2023-09-19.pdf},539228.0
Nepolisy,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/570478_138059_PS.pdf},570478.0
Lesní Jakubov,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=12769},590991.0
Hroznatín,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=45119},550639.0
Hostivice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Cernosice_230/539244_Hostivice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/539244_UP_PRV_STAV_05_2022_Hostivice_ORG/01_Textov%E1_%E8%E1st_%DAZ_%DAPO_Hostivice_po_Z5_09-2022.pdf},539244.0
Horní Suchá,{https://geoportal.msk.cz/Public/UzemniPlanyObci/PrehledUP/Dokumenty/552739/Texty/552739_zuz02.pdf},552739.0
Káranice,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/570150_137605_TC_m.pdf},570150.0
Stod,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=226775},558389.0
Stračov,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/570958_138057_PS.pdf},570958.0
Babice,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=30739},590274.0
Lužec nad Cidlinou,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/570362_138110_PS.pdf},570362.0
Skašov,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=225124},539937.0
Hradištko,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Cernosice_230/539252_Hradi%9Atko/02_%DAzemn%ED_pl%E1n-zm%ECna/539252_UP_ZM_06_2022_Hradistko_ORG/Zmena_c_6_UPNSU_Hradistko_text.pdf},539252.0
Kraselov,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=32154},551261.0
Stonava,{https://geoportal.msk.cz/Public/UzemniPlanyObci/PrehledUP/Dokumenty/599140/Texty/599140_zuz04.pdf},599140.0
Vysoká nad Labem,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/571113_138240_PS.pdf},571113.0
Rouchovany,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=11108},591629.0
Hvozdnice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Cernosice_230/539261_Hvozdnice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/539261_UP_PRV_STAV_02_2022_Hvozdnice_ORG/UZ%20UP%20Hvozdnice%20po%20Z1%2BZ2_nabytaUcin_text_2022-06-21.pdf},539261.0
Štěpkov,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=20127},591823.0
Borovno,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=122541},566705.0
Tojice,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=106558},578614.0
Vysoký Újezd,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/548677_136780_TC.pdf},548677.0
Strunkovice nad Volyňkou,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=27921},536784.0
Horní Lukavice,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=224565},539821.0
Všestary,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/571091_138382_PS.pdf},571091.0
Třebohostice,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=53282},551899.0
Choteč,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Cernosice_230/539287_Chote%E8/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/539287_UP_2023_Chotec_ORG/Chote%E8%20-%20%20I.%20%DAzemn%ED%20pl%E1n%20-%20textov%E1%20%E8%E1st%20-%20OOP_2022.pdf},539287.0
Jakubčovice nad Odrou,{https://geoportal.msk.cz/Public/UzemniPlanyObci/PrehledUP/Dokumenty/554065/Texty/554065_zuz01.pdf},554065.0
Předín,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=18922},591432.0
Horní Kamenice,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=226728},553662.0
Dolce,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=105984},539945.0
Chrášťany,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Cernosice_230/539295_Chr%E1%9A%9Dany/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/539295_UP_PRV_STAV_03_2020_Chrastany_ORG/01_A_text_%DAP_Chr%E1%9A%9Dany_%DAZ_po_Z3_06-2020.pdf},539295.0
Ptenín,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=103798},558265.0
Hartvíkovice,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=47417},590584.0
Slatina,{https://geoportal.msk.cz/Public/UzemniPlanyObci/PrehledUP/Dokumenty/568406/Texty/568406.pdf},568406.0
Zvotoky,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=60739},536873.0
Oplot,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=103789},539783.0
Fulnek,{https://geoportal.msk.cz/Public/UzemniPlanyObci/PrehledUP/Dokumenty/599352/Texty/599352_zuz03.pdf},599352.0
Boharyně,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/569887_138077_PS.pdf},569887.0
